DHI,DNI,GHI,Clearsky_DHI,Clearsky_DNI,Clearsky_GHI,Solar_Zenith_Angle,Solar_Azimuth_Angle,Temperature,Humidity,Precipitable_Water,Wind_Direction,Wind_Speed,Cloud_Type,Fill_Flag,Pressure,Date
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.076,0.0,64.0,2.5,0.0,0.0,81.41165,2014-01-08
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.073,0.0,66.0,2.4,0.0,0.0,81.8417,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.07,0.0,67.0,2.3,0.0,0.0,82.1416,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.07,0.0,67.9,2.1,0.0,0.0,82.54146,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.072,0.0,67.6,2.0,0.0,0.0,82.69133,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.075,0.0,65.6,2.0,0.0,0.0,82.82119,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.075,0.0,61.9,1.9,0.0,0.0,82.87105,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,91.74,3.079,0.0,57.7,1.9,0.0,82.23,2014-01-09
90.0,147.0,120.0,80.0,258.0,132.0,21.0,26.0,1010.0,78.42,3.095,0.0,61.9,2.0,0.0,76.03,2014-01-09
166.0,396.0,330.0,143.0,497.0,348.0,20.0,27.0,1010.0,65.64,3.131,0.0,64.5,2.2,0.0,70.79,2014-01-09
208.0,553.0,535.0,178.0,628.0,549.0,21.0,27.0,1010.0,53.84,3.14,0.0,64.1,2.3,0.0,68.15,2014-01-09
199.0,700.0,705.0,199.0,700.0,705.0,20.0,28.0,1010.0,43.8,3.145,0.0,64.7,2.4,0.0,66.04,2014-01-09
277.0,622.0,774.0,209.0,736.0,797.0,20.0,28.0,1010.0,37.02,3.149,0.0,65.4,2.5,0.0,64.44,2014-01-09
305.0,543.0,748.0,211.0,743.0,817.0,20.0,28.0,1010.0,35.42,3.159,0.0,64.6,2.6,0.0,63.74,2014-01-09
343.0,411.0,660.0,206.0,723.0,763.0,20.0,28.0,1010.0,39.64,3.158,0.0,62.4,2.7,0.0,63.18,2014-01-09
191.0,673.0,640.0,191.0,673.0,640.0,20.0,28.0,1010.0,48.17,3.141,0.0,61.5,2.7,0.0,63.19,2014-01-09
210.0,430.0,431.0,164.0,577.0,460.0,19.0,27.0,1010.0,59.16,3.13,0.0,60.8,2.8,0.0,64.52,2014-01-09
149.0,283.0,239.0,118.0,404.0,247.0,19.0,26.0,1010.0,71.49,3.103,0.0,60.2,2.8,0.0,69.01,2014-01-09
26.0,0.0,26.0,36.0,99.0,45.0,19.0,25.0,1010.0,84.56,3.056,0.0,59.3,2.9,0.0,72.285,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,98.05,2.989,0.0,59.4,2.9,0.0,75.56,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,111.8,2.918,0.0,60.5,2.9,0.0,75.86,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,2.854,0.0,62.6,2.7,0.0,0.0,76.15125,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.812,0.0,64.2,2.6,0.0,0.0,76.55139,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.78,0.0,65.5,2.5,0.0,0.0,76.72153,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.756,0.0,67.4,2.4,0.0,0.0,76.93165,2014-01-09
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.734,0.0,68.8,2.3,0.0,0.0,77.1517,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.709,0.0,68.1,2.3,0.0,0.0,77.3916,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,147.0,2.68,0.0,67.7,2.2,0.0,77.6,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.657,0.0,66.8,2.0,0.0,0.0,77.88133,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.645,0.0,65.2,1.9,0.0,0.0,78.14119,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.638,0.0,64.7,1.9,0.0,0.0,78.1105,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,91.8,2.628,0.0,66.0,1.8,0.0,78.05,2014-01-10
91.0,109.0,113.0,81.0,263.0,134.0,20.0,25.0,1010.0,78.46,2.616,0.0,72.0,1.8,0.0,74.9,2014-01-10
177.0,384.0,336.0,144.0,505.0,352.0,19.0,25.0,1010.0,65.66,2.601,0.0,72.0,1.7,0.0,68.4,2014-01-10
180.0,638.0,556.0,180.0,638.0,556.0,19.0,27.0,1010.0,53.83,2.56,0.0,63.5,1.5,0.0,66.57,2014-01-10
350.0,272.0,547.0,200.0,712.0,715.0,19.0,27.0,1010.0,43.75,2.53,0.0,52.7,1.5,0.0,63.69,2014-01-10
297.0,619.0,792.0,211.0,748.0,809.0,19.0,28.0,1010.0,36.91,2.51,0.0,42.2,1.5,0.0,61.33,2014-01-10
338.0,472.0,724.0,213.0,755.0,831.0,19.0,28.0,1010.0,35.26,2.486,0.0,36.0,1.6,0.0,60.3,2014-01-10
266.0,660.0,776.0,207.0,737.0,776.0,19.0,28.0,1010.0,39.46,2.463,0.0,34.5,1.7,0.0,59.7,2014-01-10
251.0,524.0,602.0,193.0,686.0,652.0,19.0,28.0,1010.0,48.0,2.435,0.0,40.1,1.9,0.0,59.9,2014-01-10
193.0,501.0,451.0,166.0,591.0,471.0,18.0,27.0,1010.0,59.01,2.424,0.0,47.8,2.2,0.0,61.11,2014-01-10
151.0,235.0,227.0,120.0,418.0,254.0,18.0,26.0,1010.0,71.35,2.403,0.0,55.5,2.5,0.0,66.44,2014-01-10
24.0,0.0,24.0,37.0,107.0,48.0,19.0,24.0,1010.0,84.43,2.375,0.0,60.4,2.8,0.0,72.15,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,97.93,2.348,0.0,61.6,3.0,0.0,74.57,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,2.325,0.0,61.5,2.9,0.0,0.0,76.37111,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,1010.0,2.31,0.0,60.0,2.8,0.0,0.0,77.74125,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,1010.0,2.345,0.0,57.3,2.5,0.0,0.0,79.1139,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,1010.0,2.375,0.0,54.8,2.3,0.0,0.0,80.36153,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,1010.0,2.396,0.0,53.1,2.1,0.0,0.0,82.2165,2014-01-10
0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,1010.0,2.412,0.0,52.4,2.0,0.0,0.0,83.8817,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,1010.0,2.425,0.0,52.2,1.8,0.0,0.0,85.3516,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,1010.0,2.434,0.0,55.8,1.8,0.0,0.0,86.15147,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,1010.0,2.4,0.0,62.2,1.7,0.0,0.0,86.58133,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,1010.0,2.381,0.0,68.7,1.7,0.0,0.0,86.96119,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.379,0.0,74.5,1.5,0.0,0.0,87.22105,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,91.85,2.383,0.0,80.6,1.4,0.0,87.43,2014-01-11
89.0,143.0,118.0,81.0,265.0,134.0,20.0,25.0,1010.0,78.5,2.388,0.0,92.6,1.4,0.0,78.35,2014-01-11
168.0,451.0,354.0,144.0,509.0,354.0,20.0,26.0,1010.0,65.68,2.402,0.0,101.4,1.3,0.0,72.17,2014-01-11
245.0,442.0,506.0,180.0,641.0,558.0,20.0,27.0,1010.0,53.81,2.434,0.0,103.3,1.1,0.0,68.68,2014-01-11
352.0,293.0,564.0,201.0,713.0,717.0,20.0,28.0,1010.0,43.69,2.472,0.0,101.3,1.0,0.0,65.62,2014-01-11
329.0,463.0,700.0,211.0,748.0,811.0,20.0,28.0,1010.0,36.8,2.517,0.0,97.2,1.0,0.0,63.01,2014-01-11
314.0,525.0,744.0,213.0,754.0,831.0,20.0,28.0,1010.0,35.1,2.567,0.0,91.8,1.1,0.0,61.38,2014-01-11
267.0,595.0,728.0,207.0,734.0,776.0,19.0,28.0,1010.0,39.28,2.619,0.0,87.4,1.3,0.0,61.01,2014-01-11
192.0,683.0,651.0,192.0,683.0,651.0,19.0,28.0,1010.0,47.82,2.664,0.0,87.2,1.7,0.0,61.58,2014-01-11
166.0,588.0,470.0,166.0,588.0,470.0,19.0,27.0,1010.0,58.85,2.671,0.0,87.8,2.1,0.0,63.56,2014-01-11
121.0,416.0,255.0,121.0,416.0,255.0,19.0,26.0,1010.0,71.2,2.668,0.0,88.4,2.4,0.0,69.33,2014-01-11
36.0,12.0,38.0,38.0,109.0,49.0,20.0,25.0,1010.0,84.29,2.651,0.0,90.3,2.7,0.0,75.66,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,97.81,2.621,0.0,93.0,2.8,0.0,77.59,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.588,0.0,96.4,2.6,0.0,0.0,78.45111,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.558,0.0,100.6,2.3,0.0,0.0,79.37125,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.541,0.0,106.5,2.0,0.0,0.0,80.76139,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.527,0.0,114.6,1.7,0.0,0.0,82.25153,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,2.513,0.0,124.0,1.5,0.0,0.0,83.78165,2014-01-11
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,2.496,0.0,132.9,1.3,0.0,0.0,85.1417,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,2.476,0.0,139.9,1.1,0.0,0.0,85.9316,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.454,0.0,133.3,0.9,0.0,0.0,86.47147,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.417,0.0,112.1,0.8,0.0,0.0,86.73133,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.392,0.0,84.4,0.8,0.0,0.0,86.79119,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.0,1010.0,2.373,0.0,62.5,1.0,0.0,0.0,86.72105,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,91.9,2.358,0.0,54.2,1.2,0.0,87.09,2014-01-12
89.0,166.0,123.0,81.0,265.0,134.0,20.0,25.0,1010.0,78.53,2.346,0.0,63.4,1.4,0.0,77.52,2014-01-12
144.0,509.0,354.0,144.0,509.0,354.0,20.0,27.0,1010.0,65.69,2.347,0.0,74.6,1.5,0.0,70.61,2014-01-12
180.0,641.0,559.0,180.0,641.0,559.0,20.0,28.0,1010.0,53.79,2.401,0.0,80.6,1.5,0.0,67.02,2014-01-12
249.0,587.0,674.0,201.0,713.0,717.0,20.0,28.0,1010.0,43.62,2.474,0.0,85.0,1.6,0.0,63.96,2014-01-12
289.0,578.0,753.0,211.0,748.0,811.0,20.0,29.0,1010.0,36.68,2.553,0.0,87.2,1.7,0.0,61.96,2014-01-12
213.0,754.0,832.0,213.0,754.0,832.0,20.0,29.0,1010.0,34.93,2.627,0.0,86.7,1.8,0.0,60.91,2014-01-12
207.0,734.0,777.0,207.0,734.0,777.0,20.0,28.0,1010.0,39.1,2.682,0.0,84.4,1.9,0.0,60.79,2014-01-12
193.0,683.0,653.0,193.0,683.0,653.0,19.0,28.0,1010.0,47.65,2.717,0.0,80.4,2.2,0.0,61.43,2014-01-12
166.0,589.0,473.0,166.0,589.0,473.0,19.0,27.0,1010.0,58.69,2.702,0.0,77.7,2.5,0.0,63.76,2014-01-12
152.0,272.0,241.0,121.0,418.0,257.0,19.0,26.0,1010.0,71.06,2.66,0.0,76.0,2.6,0.0,69.79,2014-01-12
31.0,0.0,31.0,39.0,113.0,51.0,20.0,25.0,1010.0,84.16,2.61,0.0,74.4,2.8,0.0,77.24,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,97.69,2.563,0.0,73.3,2.9,0.0,80.22,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.534,0.0,71.9,2.8,0.0,0.0,81.84111,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,2.528,0.0,69.2,2.6,0.0,0.0,83.19125,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.57,0.0,63.9,2.4,0.0,0.0,84.43139,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.629,0.0,56.5,2.2,0.0,0.0,85.1153,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.698,0.0,47.4,2.0,0.0,0.0,85.61165,2014-01-12
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.78,0.0,37.9,1.9,0.0,0.0,86.21171,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.874,0.0,29.6,1.9,0.0,0.0,86.7516,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,2.971,0.0,25.9,2.0,0.0,0.0,87.5147,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,1010.0,3.022,0.0,25.3,2.1,0.0,0.0,87.72133,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,1010.0,3.062,0.0,24.0,2.1,0.0,0.0,87.9119,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,23.0,1010.0,3.097,0.0,22.0,2.1,0.0,0.0,88.07105,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,91.95,3.132,0.0,19.2,2.1,0.0,85.83,2014-01-13
79.0,254.0,130.0,79.0,254.0,130.0,21.0,25.0,1010.0,78.56,3.174,0.0,21.8,2.0,0.0,80.05,2014-01-13
142.0,494.0,346.0,142.0,494.0,346.0,21.0,26.0,1010.0,65.69,3.231,0.0,26.8,2.0,0.0,74.1,2014-01-13
178.0,626.0,548.0,178.0,626.0,548.0,21.0,27.0,1010.0,53.76,3.307,0.0,26.1,2.0,0.0,68.93,2014-01-13
199.0,698.0,705.0,199.0,698.0,705.0,20.0,28.0,1010.0,43.55,3.383,0.0,25.4,2.1,0.0,63.58,2014-01-13
209.0,733.0,799.0,209.0,733.0,799.0,19.0,29.0,1010.0,36.55,3.44,0.0,26.4,2.1,0.0,59.47,2014-01-13
212.0,740.0,821.0,212.0,740.0,821.0,19.0,29.0,1010.0,34.76,3.471,0.0,28.5,2.2,0.0,57.47,2014-01-13
206.0,722.0,768.0,206.0,722.0,768.0,19.0,29.0,1010.0,38.91,3.482,0.0,31.7,2.2,0.0,56.98,2014-01-13
248.0,577.0,639.0,191.0,672.0,646.0,18.0,28.0,1010.0,47.47,3.482,0.0,34.7,2.4,0.0,57.71,2014-01-13
191.0,501.0,453.0,165.0,578.0,467.0,18.0,27.0,1010.0,58.52,3.475,0.0,38.8,2.6,0.0,59.66,2014-01-13
120.0,410.0,255.0,120.0,410.0,255.0,19.0,26.0,1010.0,70.91,3.452,0.0,45.8,2.8,0.0,66.18,2014-01-13
33.0,0.0,33.0,39.0,111.0,51.0,19.0,25.0,1010.0,84.03,3.414,0.0,50.2,3.0,0.0,73.94,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,97.57,3.362,0.0,51.3,3.1,0.0,77.87,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.295,0.0,49.6,3.0,0.0,0.0,80.36111,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.208,0.0,51.1,2.8,0.0,0.0,82.09125,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.183,0.0,53.9,2.5,0.0,0.0,83.32139,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.165,0.0,56.1,2.2,0.0,0.0,84.52153,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.165,0.0,58.1,2.0,0.0,0.0,85.63165,2014-01-13
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.185,0.0,58.6,1.8,0.0,0.0,86.64171,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.224,0.0,58.8,1.6,0.0,0.0,87.5416,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.283,0.0,56.0,1.6,0.0,0.0,88.13147,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.312,0.0,54.0,1.6,0.0,0.0,88.32133,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,119.6,3.337,0.0,52.8,1.6,0.0,88.42,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.365,0.0,50.9,1.6,0.0,0.0,88.69105,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,92.0,3.401,0.0,48.1,1.5,0.0,87.54,2014-01-14
86.0,94.0,105.0,79.0,251.0,128.0,20.0,25.0,1010.0,78.58,3.446,0.0,52.0,1.5,0.0,78.37,2014-01-14
142.0,491.0,344.0,142.0,491.0,344.0,20.0,26.0,1010.0,65.69,3.506,0.0,55.0,1.5,0.0,71.8,2014-01-14
178.0,623.0,546.0,178.0,623.0,546.0,20.0,27.0,1010.0,53.73,3.553,0.0,48.2,1.3,0.0,65.73,2014-01-14
199.0,695.0,703.0,199.0,695.0,703.0,19.0,28.0,1010.0,43.47,3.6,0.0,40.5,1.3,0.0,61.11,2014-01-14
209.0,731.0,798.0,209.0,731.0,798.0,19.0,28.0,1010.0,36.41,3.639,0.0,36.3,1.3,0.0,58.44,2014-01-14
212.0,739.0,820.0,212.0,739.0,820.0,19.0,28.0,1010.0,34.58,3.662,0.0,37.8,1.3,0.0,57.31,2014-01-14
206.0,720.0,768.0,206.0,720.0,768.0,18.0,28.0,1010.0,38.72,3.676,0.0,43.3,1.4,0.0,57.08,2014-01-14
191.0,671.0,647.0,191.0,671.0,647.0,18.0,28.0,1010.0,47.29,3.682,0.0,54.6,1.6,0.0,57.81,2014-01-14
165.0,578.0,469.0,165.0,578.0,469.0,18.0,27.0,1010.0,58.36,3.678,0.0,65.7,2.0,0.0,60.02,2014-01-14
152.0,310.0,255.0,121.0,410.0,256.0,18.0,26.0,1010.0,70.76,3.67,0.0,73.2,2.4,0.0,66.34,2014-01-14
35.0,0.0,35.0,40.0,113.0,52.0,19.0,24.0,1010.0,83.9,3.657,0.0,76.9,2.9,0.0,74.38,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,97.46,3.639,0.0,78.4,3.1,0.0,77.66,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,19.0,24.0,1010.0,3.616,0.0,79.7,3.1,0.0,0.0,79.42111,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,1010.0,125.2,3.581,0.0,80.8,2.9,0.0,80.43,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,1010.0,3.543,0.0,81.8,2.8,0.0,0.0,80.91139,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,19.0,23.0,1010.0,3.503,0.0,83.1,2.7,0.0,0.0,81.07152,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,20.0,23.0,1010.0,3.471,0.0,83.8,2.6,0.0,0.0,81.3165,2014-01-14
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.456,0.0,82.9,2.4,0.0,0.0,81.64171,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.458,0.0,80.4,2.3,0.0,0.0,81.96161,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.47,0.0,78.2,2.1,0.0,0.0,82.57147,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.533,0.0,76.6,1.8,0.0,0.0,83.37133,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.6,0.0,73.8,1.5,0.0,0.0,84.09119,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,21.0,25.0,1010.0,3.678,0.0,66.4,1.2,0.0,0.0,84.38105,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,1010.0,92.04,3.775,0.0,52.9,0.9,0.0,86.09,2014-01-15
85.0,206.0,126.0,78.0,246.0,127.0,20.0,25.0,1010.0,78.6,3.886,0.0,58.4,1.0,0.0,73.65,2014-01-15
175.0,403.0,341.0,141.0,485.0,341.0,20.0,27.0,1010.0,65.69,4.012,0.0,67.7,1.1,0.0,69.62,2014-01-15
277.0,297.0,453.0,177.0,617.0,542.0,20.0,28.0,1010.0,53.69,4.083,0.0,76.3,1.1,0.0,65.95,2014-01-15
353.0,329.0,593.0,198.0,689.0,699.0,20.0,28.0,1010.0,43.39,4.144,0.0,90.8,1.2,0.0,62.11,2014-01-15
209.0,725.0,793.0,209.0,725.0,793.0,20.0,29.0,1010.0,36.27,4.194,0.0,103.8,1.4,0.0,59.69,2014-01-15
211.0,733.0,816.0,211.0,733.0,816.0,19.0,29.0,1010.0,34.39,4.239,0.0,107.5,1.4,0.0,58.51,2014-01-15
205.0,714.0,764.0,205.0,714.0,764.0,19.0,29.0,1010.0,38.52,4.291,0.0,100.9,1.2,0.0,58.3,2014-01-15
191.0,664.0,643.0,191.0,664.0,643.0,19.0,28.0,1010.0,47.1,4.34,0.0,87.8,1.3,0.0,59.01,2014-01-15
165.0,572.0,466.0,165.0,572.0,466.0,19.0,27.0,1010.0,58.19,4.393,0.0,77.5,1.5,0.0,61.18,2014-01-15
121.0,405.0,255.0,121.0,405.0,255.0,19.0,26.0,1010.0,70.61,4.434,0.0,73.6,1.9,0.0,66.49,2014-01-15
37.0,0.0,37.0,41.0,113.0,53.0,20.0,25.0,1010.0,83.77,4.45,0.0,73.9,2.5,0.0,73.49,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,25.0,1010.0,97.34,4.435,0.0,74.5,2.7,0.0,76.29,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,4.386,0.0,74.2,2.8,0.0,0.0,78.24111,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,4.311,0.0,72.6,2.6,0.0,0.0,79.98125,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,139.1,4.182,0.0,69.5,2.4,0.0,81.16,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,4.046,0.0,66.6,2.3,0.0,0.0,82.1152,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,166.0,3.921,0.0,63.3,2.2,0.0,83.1,2014-01-15
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.818,0.0,58.1,2.1,0.0,0.0,84.25171,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.725,0.0,53.1,2.1,0.0,0.0,85.17161,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.621,0.0,52.8,2.1,0.0,0.0,85.87147,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.55,0.0,54.0,2.0,0.0,0.0,86.41133,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.477,0.0,53.6,1.9,0.0,0.0,86.63119,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,3.411,0.0,50.9,1.8,0.0,0.0,87.11105,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,21.0,24.0,1010.0,92.07,3.365,0.0,48.1,1.7,0.0,86.07,2014-01-16
85.0,178.0,121.0,79.0,251.0,128.0,21.0,25.0,1010.0,78.62,3.346,0.0,52.6,1.7,0.0,77.91,2014-01-16
163.0,416.0,335.0,142.0,493.0,345.0,20.0,26.0,1010.0,65.68,3.355,0.0,59.5,1.8,0.0,72.03,2014-01-16
252.0,418.0,500.0,178.0,626.0,549.0,20.0,27.0,1010.0,53.65,3.37,0.0,62.0,1.8,0.0,68.12,2014-01-16
199.0,699.0,708.0,199.0,699.0,708.0,20.0,28.0,1010.0,43.3,3.385,0.0,65.3,1.9,0.0,64.58,2014-01-16
210.0,735.0,804.0,210.0,735.0,804.0,20.0,28.0,1010.0,36.13,3.397,0.0,69.7,2.1,0.0,62.1,2014-01-16
302.0,570.0,774.0,213.0,743.0,828.0,20.0,28.0,1010.0,34.2,3.402,0.0,74.5,2.2,0.0,60.54,2014-01-16
207.0,725.0,777.0,207.0,725.0,777.0,19.0,28.0,1010.0,38.32,3.397,0.0,78.2,2.4,0.0,60.12,2014-01-16
193.0,677.0,655.0,193.0,677.0,655.0,19.0,27.0,1010.0,46.91,3.384,0.0,81.0,2.6,0.0,61.49,2014-01-16
167.0,585.0,477.0,167.0,585.0,477.0,19.0,27.0,1010.0,58.02,3.373,0.0,81.6,2.7,0.0,64.15,2014-01-16
154.0,322.0,262.0,123.0,418.0,263.0,19.0,26.0,1010.0,70.47,3.361,0.0,80.3,2.7,0.0,68.71,2014-01-16
35.0,0.0,35.0,43.0,121.0,56.0,19.0,24.0,1010.0,83.63,3.345,0.0,79.1,2.7,0.0,75.77,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,97.22,3.322,0.0,79.3,2.8,0.0,78.34,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.304,0.0,80.3,2.7,0.0,0.0,79.59111,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.301,0.0,80.7,2.7,0.0,0.0,80.46125,2014-01-16
0.0,0.0,0.0,0.0,0.0,0.0,20.0,24.0,1010.0,3.285,0.0,80.7,2.6,0.0,0.0,81.25139,2014-01-16
